0,100,-2360,0,0,0,1,1,1,500,20,500,-1,0,0,0,0
0,300,-2920,0,0,0,1,1,1,200,20,420,-1,0,0,0,0
1450,320,-3030,0,1.57,0,1,1,1,420,20,200,-1,0,0,0,0
2770,320,-3030,0,1.57,0,1,1,1,420,20,200,-1,0,0,0,0
0,400,20,0,0,0,10,20,1,200,400,20,-1,0,0,0,0
110,400,-1050,0,0,0,1,20,106,20,400,2120,-1,0,0,0,0
-110,400,-1050,0,0,0,1,20,106,20,400,2120,-1,0,0,0,0
0,600,-2720,0,0,0,10,20,1,200,400,20,-1,0,0,0,0
110,600,-2820,0,0,0,1,20,11,20,400,220,-1,0,0,0,0
-110,600,-2920,0,0,0,1,20,21,20,400,420,-1,0,0,0,0
780,600,-3140,0,0,0,88,20,1,1760,400,20,-1,0,0,0,0
890,600,-2920,0,0,0,77,20,1,1540,400,20,-1,0,0,0,0
1670,600,-3030,0,0,0,1,20,10,20,400,200,-1,0,0,0,0
2550,600,-3030,0,0,0,1,20,10,20,400,200,-1,0,0,0,0
2770,600,-2920,0,0,0,21,20,1,420,400,20,-1,0,0,0,0
2770,600,-3140,0,0,0,21,20,1,420,400,20,-1,0,0,0,0
0,200,-2600,0,0,0,27,5,1,540,100,20,0,0,0,0,0
0,200,-2120,0,0,0,27,5,1,540,100,20,0,0,0,0,0
260,200,-2360,0,1.57,0,25,5,1,20,100,500,0,0,0,0,0
-260,200,-2360,0,1.57,0,25,5,1,20,100,500,0,0,0,0,0
3990,440,-3030,0,1.57,0,52,5,1,20,100,1040,1,0,0,0,0
2970,440,-3030,0,1.57,0,52,5,1,20,100,1040,1,0,0,0,0
3480,440,-2520,0,0,0,52,5,1,1040,100,20,1,0,0,0,0
3480,440,-3540,0,0,0,52,5,1,1040,100,20,1,0,0,0,0
0,20,20,0,0,0,1,1,1,60,20,20,-1,0,0,0,0
60,20,20,0,0,0,1,1,1,60,20,20,-1,0,0,0,0
-60,20,20,0,0,0,1,1,1,60,20,20,-1,0,0,0,0
90,20,-330,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
90,20,-270,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
90,20,-210,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
90,20,-150,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
90,20,-90,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
90,20,-30,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
-90,20,-330,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-90,20,-270,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-90,20,-210,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-90,20,-150,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-90,20,-90,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-90,20,-30,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
80,80,-390,0,0,0,2,2,2,40,80,40,-1,0,0,0,0
-80,80,-390,0,0,0,2,2,2,40,80,40,-1,0,0,0,0
-50,0,-60,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
50,0,-100,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-70,0,-180,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
70,0,-240,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-30,0,-300,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
50,0,-360,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
30,0,-80,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-50,0,-160,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
30,0,-240,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-70,0,-340,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-70,20,-460,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
50,20,-520,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-30,20,-600,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
70,20,-660,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-50,20,-740,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
30,20,-800,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
70,20,-440,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-50,20,-560,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
50,20,-680,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-70,20,-780,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-90,0,-560,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
90,0,-720,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
10,0,-620,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
90,40,-750,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
90,40,-690,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
90,40,-630,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
90,40,-570,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
90,40,-510,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
90,40,-450,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
-90,40,-750,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-90,40,-690,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-90,40,-630,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-90,40,-570,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-90,40,-510,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-90,40,-450,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
80,100,-810,0,0,0,2,2,2,40,80,40,-1,0,0,0,0
-80,100,-810,0,0,0,2,2,2,40,80,40,-1,0,0,0,0
-70,40,-840,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
30,40,-880,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-10,40,-920,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
70,40,-960,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-30,40,-1020,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
50,60,-1060,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-50,60,-1100,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
10,60,-1160,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-70,60,-1200,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
10,40,-860,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-50,40,-900,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
50,40,-940,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-10,40,-1000,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-30,60,-1080,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
70,60,-1120,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-10,60,-1180,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
30,60,-1240,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
90,60,-980,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
90,60,-920,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
90,60,-860,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
-90,60,-980,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-90,60,-920,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-90,60,-860,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-80,120,-1030,0,0,0,2,2,2,40,80,40,-1,0,0,0,0
80,120,-1030,0,0,0,2,2,2,40,80,40,-1,0,0,0,0
0,60,-1280,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
0,60,-1370,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
0,60,-1470,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
0,80,-1590,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-70,0,-1340,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
50,0,-1340,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-50,0,-1380,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
70,0,-1400,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-50,0,-1420,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
50,0,-1440,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-70,0,-1480,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
30,0,-1500,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-50,0,-1520,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
70,0,-1540,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-50,0,-1560,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
70,0,-1580,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-70,0,-1600,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
30,0,-1620,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-50,0,-1640,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
70,0,-1660,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-20,60,-1260,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
20,60,-1300,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-20,60,-1400,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
20,60,-1340,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-20,60,-1440,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
20,60,-1480,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-20,80,-1620,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
20,80,-1560,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
90,80,-1085,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
90,80,-1150,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
90,80,-1215,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
-90,80,-1085,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-90,80,-1150,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-90,80,-1215,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
90,60,-1280,0,1.57,0,1,1,1,20,20,50,-1,0,0,0,0
90,20,-1340,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
90,20,-1400,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
90,20,-1460,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
90,20,-1520,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
90,20,-1580,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
90,20,-1640,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
-90,60,-1280,0,4.71,0,1,1,1,20,20,50,-1,0,0,0,0
-90,20,-1340,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-90,20,-1400,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-90,20,-1460,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-90,20,-1520,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-90,20,-1580,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-90,20,-1640,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-80,160,-1690,0,0,0,2,2,2,40,81,40,-1,0,0,0,0
-80,160,-1770,0,0,0,2,2,2,40,83,40,-1,0,0,0,0
-80,160,-1850,0,0,0,2,2,2,40,85,40,-1,0,0,0,0
-80,160,-1930,0,0,0,2,2,2,40,87,40,-1,0,0,0,0
-80,160,-2010,0,0,0,2,2,2,40,89,40,-1,0,0,0,0
-80,160,-2090,0,0,0,2,2,2,40,90,40,-1,0,0,0,0
80,160,-1690,0,0,0,2,2,2,40,80,40,-1,0,0,0,0
80,160,-1770,0,0,0,2,2,2,40,82,40,-1,0,0,0,0
80,160,-1850,0,0,0,2,2,2,40,84,40,-1,0,0,0,0
80,160,-1930,0,0,0,2,2,2,40,86,40,-1,0,0,0,0
80,160,-2010,0,0,0,2,2,2,40,88,40,-1,0,0,0,0
80,160,-2090,0,0,0,2,2,2,40,90,40,-1,0,0,0,0
-30,80,-1700,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
30,80,-1820,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-10,80,-1940,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
30,80,-2060,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-50,80,-1680,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
10,80,-1700,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-50,80,-1740,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
30,80,-1760,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-10,80,-1800,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
50,80,-1840,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-30,80,-1860,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
10,80,-1900,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-50,80,-1920,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
30,80,-1940,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-30,80,-1980,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
50,80,-2000,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-10,80,-2040,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-50,80,-2080,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
10,80,-2100,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-180,100,-2180,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
160,100,-2240,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-220,100,-2360,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
200,100,-2440,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-140,100,-2540,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
100,100,-2580,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-240,100,-2160,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-120,100,-2180,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
60,100,-2180,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
220,100,-2200,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-200,100,-2220,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-40,100,-2240,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
120,100,-2260,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
240,100,-2300,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-240,100,-2320,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-160,100,-2340,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
200,100,-2360,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-100,100,-2400,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
80,100,-2420,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
240,100,-2440,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-220,100,-2480,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-60,100,-2500,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
140,100,-2520,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-180,100,-2560,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
40,100,-2580,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
240,120,-2180,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
180,120,-2120,0,0,0,1,1,1,60,20,20,-1,0,0,0,0
230,180,-2130,0,0,0,2,2,2,40,80,40,-1,0,0,0,0
-240,120,-2180,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-180,120,-2120,0,0,0,1,1,1,60,20,20,-1,0,0,0,0
-230,180,-2130,0,0,0,2,2,2,40,80,40,-1,0,0,0,0
240,120,-2540,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
180,120,-2600,0,3.14,0,1,1,1,60,20,20,-1,0,0,0,0
230,180,-2590,0,0,0,2,2,2,40,80,40,-1,0,0,0,0
-240,120,-2540,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-180,120,-2600,0,3.14,0,1,1,1,60,20,20,-1,0,0,0,0
-230,180,-2590,0,0,0,2,2,2,40,80,40,-1,0,0,0,0
0,330,-3120,0,0,0,1,1,1,20,30,20,-1,0,0,0,0
80,380,-2730,0,0,0,2,2,2,40,80,40,-1,0,0,0,0
-80,380,-2730,0,0,0,2,2,2,40,80,40,-1,0,0,0,0
80,380,-2930,0,0,0,2,2,2,40,81,40,-1,0,0,0,0
-80,380,-3110,0,0,0,2,2,2,40,80,40,-1,0,0,0,0
-90,320,-3060,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
-90,320,-2780,0,4.71,0,1,1,1,20,20,60,-1,0,0,0,0
90,320,-2780,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
90,320,-2880,0,1.57,0,1,1,1,20,20,60,-1,0,0,0,0
-50,300,-2740,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
50,300,-2820,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-30,300,-2920,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
50,300,-3040,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-70,300,-2720,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
30,300,-2760,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-50,300,-2800,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
70,300,-2840,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-30,300,-2880,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
50,300,-2920,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-70,300,-2960,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
30,300,-3000,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-50,300,-3060,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
70,300,-3100,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
10,300,-2780,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
30,300,-2800,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-50,300,-2860,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
-30,300,-2880,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
30,300,-3020,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
50,300,-3040,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
150,300,-2980,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
310,300,-3060,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
450,300,-3000,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
110,300,-3000,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
190,300,-3080,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
250,300,-2980,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
330,300,-3100,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
370,300,-3020,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
430,300,-3080,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
490,300,-2980,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
210,300,-3020,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
230,300,-3040,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
390,300,-3060,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
410,300,-3080,0,0,0,1,1,1,20,20,20,-1,0,0,0,0
